*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
700.000000	0.0409986 	700.000000	0.0295861 	700.000000	0.0295287 	700.000000	0.0293436 	700.000000	0.0295813 	700.000000	4.8378e-06	
720.000000	0.0406112 	720.000000	0.0293489 	720.000000	0.0292959 	720.000000	0.0291113 	720.000000	0.0293442 	720.000000	4.7143e-06	
740.000000	0.0402474 	740.000000	0.0291264 	740.000000	0.0290786 	740.000000	0.0288938 	740.000000	0.0291218 	740.000000	4.59719e-06	
760.000000	0.0399054 	760.000000	0.0289175 	760.000000	0.0288749 	760.000000	0.0286899 	760.000000	0.028913  	760.000000	4.48598e-06	
780.000000	0.0395836 	780.000000	0.0287211 	780.000000	0.028683  	780.000000	0.0284985 	780.000000	0.0287168 	780.000000	4.38022e-06	
800.000000	0.0392806 	800.000000	0.0285364 	800.000000	0.0285017 	800.000000	0.0283188 	800.000000	0.0285321 	800.000000	4.27952e-06	
820.000000	0.038995  	820.000000	0.0283625 	820.000000	0.0283308 	820.000000	0.0281498 	820.000000	0.0283583 	820.000000	4.18352e-06	
840.000000	0.0387258 	840.000000	0.0281986 	840.000000	0.0281705 	840.000000	0.0279908 	840.000000	0.0281945 	840.000000	4.09189e-06	
860.000000	0.0384718 	860.000000	0.028044  	860.000000	0.0280206 	860.000000	0.027841  	860.000000	0.02804   	860.000000	4.00435e-06	
880.000000	0.038232  	880.000000	0.0278983 	880.000000	0.0278794 	880.000000	0.0276999 	880.000000	0.0278943 	880.000000	3.92061e-06	
900.000000	0.0380057 	900.000000	0.0277607 	900.000000	0.0277458 	900.000000	0.0275668 	900.000000	0.0277568 	900.000000	3.84043e-06	
920.000000	0.0377918 	920.000000	0.0276307 	920.000000	0.0276188 	920.000000	0.0274411 	920.000000	0.027627  	920.000000	3.76359e-06	
940.000000	0.0375897 	940.000000	0.027508  	940.000000	0.0274987 	940.000000	0.0273225 	940.000000	0.0275043 	940.000000	3.68988e-06	
960.000000	0.0373988 	960.000000	0.027392  	960.000000	0.0273855 	960.000000	0.0272104 	960.000000	0.0273883 	960.000000	3.61911e-06	
980.000000	0.0372182 	980.000000	0.0272823 	980.000000	0.0272789 	980.000000	0.0271044 	980.000000	0.0272787 	980.000000	3.55111e-06	
1000.000000	0.0370476 	1000.000000	0.0271786 	1000.000000	0.0271786 	1000.000000	0.0270042 	1000.000000	0.0271751 	1000.000000	3.48571e-06	
1020.000000	0.0368862 	1020.000000	0.0270805 	1020.000000	0.0270839 	1020.000000	0.0269093 	1020.000000	0.0270771 	1020.000000	3.42276e-06	
1040.000000	0.0367337 	1040.000000	0.0269877 	1040.000000	0.0269943 	1040.000000	0.0268196 	1040.000000	0.0269844 	1040.000000	3.36214e-06	
1060.000000	0.0365895 	1060.000000	0.0269    	1060.000000	0.0269094 	1060.000000	0.0267345 	1060.000000	0.0268967 	1060.000000	3.3037e-06	
1080.000000	0.0364532 	1080.000000	0.0268169 	1080.000000	0.0268287 	1080.000000	0.026654  	1080.000000	0.0268137 	1080.000000	3.24734e-06	
1100.000000	0.0363244 	1100.000000	0.0267384 	1100.000000	0.0267521 	1100.000000	0.0265777 	1100.000000	0.0267352 	1100.000000	3.19294e-06	
1120.000000	0.0362027 	1120.000000	0.0266642 	1120.000000	0.0266799 	1120.000000	0.0265061 	1120.000000	0.026661  	1120.000000	3.1404e-06	
1140.000000	0.0360878 	1140.000000	0.0265939 	1140.000000	0.0266113 	1140.000000	0.0264385 	1140.000000	0.0265908 	1140.000000	3.08962e-06	
1160.000000	0.0359793 	1160.000000	0.0265275 	1160.000000	0.0265462 	1160.000000	0.0263744 	1160.000000	0.0265245 	1160.000000	3.04052e-06	
1180.000000	0.035877  	1180.000000	0.0264648 	1180.000000	0.0264846 	1180.000000	0.0263136 	1180.000000	0.0264618 	1180.000000	2.99302e-06	
1200.000000	0.0357806 	1200.000000	0.0264055 	1200.000000	0.0264264 	1200.000000	0.026256  	1200.000000	0.0264025 	1200.000000	2.94703e-06	
1220.000000	0.0356897 	1220.000000	0.0263494 	1220.000000	0.0263715 	1220.000000	0.0262014 	1220.000000	0.0263465 	1220.000000	2.90249e-06	
